id,sentence,class,label
7459,"Honestly, I'm going to lie down by the photo frames for a moment.",living_room,indirect
7460,"If possible, Show me the way to the cozy living room as soon as possible.",living_room,direct
7461,"Basically, I'll be relaxing near the warm fireplace because I feel like it.",living_room,indirect
7462,"Lately, Take me to the central lounge area before going out.",living_room,ambiguous
7463,"Unbelievably, Take me to the place where the family gathers if you can.",living_room,ambiguous
7464,"After a long day, I'm going to spend time near the coffee table before going out.",living_room,indirect
7465,I think I want to sit on the comfortable couch.,living_room,indirect
7466,"Just so you know, I'm going to spend time near the paintings hanging on the wall for a moment.",living_room,indirect
7467,"Suddenly, I am drawn to the place where the family gathers like, right now.",living_room,ambiguous
7468,"Hey, I am drawn to the central lounge area.",living_room,ambiguous
7469,"This weekend, I want to sit on the soft carpet for real.",living_room,indirect
7470,"First of all, Can you take me to the cozy living room? right away.",living_room,direct
7471,"Hey, Can you direct me to the cozy relaxation spot? to clear my head.",living_room,ambiguous
7472,Maybe I need to clear my mind in the most spacious area of the house as soon as possible.,living_room,ambiguous
7473,"Suddenly, I feel like hanging out in the most spacious area of the house right away.",living_room,ambiguous
7474,"Suddenly, I need to clear my mind in the place where the large sofa is for a change.",living_room,ambiguous
7475,I guess Show me the way to the cozy living room before going out.,living_room,direct
7476,I think I want to spend my afternoon in where we usually watch shows together because I feel like it.,living_room,ambiguous
7477,"If possible, I want to go to the cozy living room immediately.",living_room,direct
7478,"Tonight, I need to step into the living room zone for a moment.",living_room,direct
7479,"Since I'm bored, I'm just staring at the TV remote control immediately.",living_room,indirect
7480,"Actually, I need to clear my mind in the central lounge area for a moment.",living_room,ambiguous
7481,"Just so you know, I need to clear my mind in the central lounge area to clear my head.",living_room,ambiguous
7482,"By the way, I need to step into the living room right away.",living_room,direct
7483,I am heading towards the living room zone immediately.,living_room,direct
7484,"Suddenly, Can you direct me to the place where the large sofa is? before it gets too late.",living_room,ambiguous
7485,"This weekend, I want to sit on the sofa cushion immediately.",living_room,indirect
7486,I am heading towards the central living room as soon as possible.,living_room,direct
7487,"Basically, Let's take a rest in the place where the family gathers like, right now.",living_room,ambiguous
7488,Maybe I am drawn to where we usually watch shows together for a moment.,living_room,ambiguous
7489,"As planned, I am heading towards the central living room before it gets too late.",living_room,direct
7490,"This weekend, I am heading towards the cozy living room like, right now.",living_room,direct
7491,"Look, I'll be waiting in the place where the large sofa is if you can.",living_room,ambiguous
7492,"Right now, We need to move the armchair if you can.",living_room,indirect
7493,I'm just staring at the soft carpet because that's what I need.,living_room,indirect
7494,"Since I'm bored, Let's check out the sofa cushion to clear my head.",living_room,indirect
7495,"Hey, Could you guide me to the living room zone? because that's what I need.",living_room,direct
7496,"First of all, Can you adjust the warm fireplace? for real.",living_room,indirect
7497,"Just so you know, I feel like hanging out in the main room with the big windows before it gets too late.",living_room,ambiguous
7498,"Well, Take me to the main room with the big windows before going out.",living_room,ambiguous
7499,"For some reason, I'm going to lie down by the luxurious chandelier for a moment.",living_room,indirect
7500,Maybe I am heading towards the living room without waiting.,living_room,direct
7501,"I think Can you adjust the photo frames? like, right now.",living_room,indirect
7502,"By the way, We need to move the warm fireplace to clear my head.",living_room,indirect
7503,"For some reason, Let's take a rest in the place where the large sofa is for real.",living_room,ambiguous
7504,"If you don't mind, I'll be waiting in where we usually watch shows together to clear my head.",living_room,ambiguous
7505,"Right now, Take me to the main room with the big windows before it gets too late.",living_room,ambiguous
7506,"Lately, We need to move the comfortable couch to clear my head.",living_room,indirect
7507,I guess Let's head over to the central living room before it gets too late.,living_room,direct
7508,"First of all, I want to sit on the armchair before it gets too late.",living_room,indirect
7509,"Surprisingly, I need to step into the central living room immediately.",living_room,direct
7510,"This weekend, Can you direct me to the main room with the big windows? since I have nothing else to do.",living_room,ambiguous
7511,"After a long day, Let's find a spot in the room with the best view of the outside to spend some time.",living_room,ambiguous
7512,"This weekend, Can you adjust the side table? without waiting.",living_room,indirect
7513,I think I am drawn to the central lounge area since I have nothing else to do.,living_room,ambiguous
7514,"Well, I need to clear my mind in the room with the best view of the outside for a moment.",living_room,ambiguous
7515,"Look, Can you adjust the large rug on the floor? right away.",living_room,indirect
7516,"Just so you know, Let's find a spot in the most spacious area of the house immediately.",living_room,ambiguous
7517,"Surprisingly, Let's take a rest in the place where the family gathers right away.",living_room,ambiguous
7518,"Tonight, I'm just staring at the warm fireplace before going out.",living_room,indirect
7519,"Just so you know, Can you turn on the side table? since I have nothing else to do.",living_room,indirect
7520,"Look, Can you direct me to the cozy relaxation spot? for a moment.",living_room,ambiguous
7521,"Look, I am drawn to where we usually watch shows together like, right now.",living_room,ambiguous
7522,I guess Can you direct me to the place where the family gathers? before it gets too late.,living_room,ambiguous
7523,"By the way, Can you take me to our main living room? like, right now.",living_room,direct
7524,I guess I am drawn to where we usually watch shows together if you can.,living_room,ambiguous
7525,Maybe I am drawn to the most spacious area of the house for real.,living_room,ambiguous
7526,"Right now, Is it okay to go to the family living room? as soon as possible.",living_room,direct
7527,"If you don't mind, I'll be relaxing near the warm fireplace since I have nothing else to do.",living_room,indirect
7528,"Well, Show me the way to the spacious living room area if you can.",living_room,direct
7529,"Since I'm bored, Let's check out the side table before it gets too late.",living_room,indirect
7530,Maybe I'll be waiting in the most spacious area of the house without waiting.,living_room,ambiguous
7531,"As planned, Let's head over to the central living room before it gets too late.",living_room,direct
7532,"Right now, I think I will stay in the living room to clear my head.",living_room,direct
7533,"Without a doubt, I am sitting right next to the smart TV for a change.",living_room,indirect
7534,"By the way, I'm just going to walk into the cozy living room since I have nothing else to do.",living_room,direct
7535,"For some reason, I'll be relaxing near the side table because that's what I need.",living_room,indirect
7536,"Honestly, Take me to the main room with the big windows since I have nothing else to do.",living_room,ambiguous
7537,"Tonight, I want to go to the cozy living room to feel better.",living_room,direct
7538,"Since I'm tired, I love the look of the side table for a moment.",living_room,indirect
7539,"Basically, Let's clean up the warm fireplace if you can.",living_room,indirect
7540,"Well, I'll be relaxing near the TV remote control because I feel like it.",living_room,indirect
7541,"If possible, I'm going to spend time near the smart TV.",living_room,indirect
7542,"Since I'm tired, Take me to the room with the best view of the outside to spend some time.",living_room,ambiguous
7543,"Well, Can you take me to the cozy living room? as soon as possible.",living_room,direct
7544,"First of all, Can you take me to the living room zone? because that's what I need.",living_room,direct
7545,"By the way, I want to sit on the large rug on the floor because that's what I need.",living_room,indirect
7546,"Tonight, I need to clear my mind in the room with the best view of the outside.",living_room,ambiguous
7547,"Honestly, I think I will stay in our main living room because I feel like it.",living_room,direct
7548,"Actually, Take me to the cozy relaxation spot because I feel like it.",living_room,ambiguous
7549,"If you don't mind, Show me the way to the cozy living room before going out.",living_room,direct
7550,I guess Show me the way to the spacious living room area before going out.,living_room,direct
7551,"Right now, I am heading towards the living room zone if you can.",living_room,direct
7552,"For some reason, I love the look of the TV remote control right away.",living_room,indirect
7553,"Without a doubt, Let's clean up the luxurious chandelier to clear my head.",living_room,indirect
7554,"Tonight, I want to go to the cozy living room for real.",living_room,direct
7555,"Unbelievably, I love the look of the TV remote control because I feel like it.",living_room,indirect
7556,"Since I'm bored, Let's move to our main living room since I have nothing else to do.",living_room,direct
7557,"As planned, I am heading towards the family living room before it gets too late.",living_room,direct
7558,"Basically, Let's take a rest in the room with the best view of the outside for a change.",living_room,ambiguous
7559,"Right now, I'm going to spend time near the surround speakers for a change.",living_room,indirect
7560,"Basically, Let's head over to the living room zone to spend some time.",living_room,direct
7561,"Suddenly, Let's head over to the living room zone since I have nothing else to do.",living_room,direct
7562,"Surprisingly, I need to step into our main living room to feel better.",living_room,direct
7563,"Right now, I need to clear my mind in the main room with the big windows without waiting.",living_room,ambiguous
7564,"Suddenly, Can you adjust the luxurious chandelier? if you can.",living_room,indirect
7565,"Lately, Let's head over to the family living room.",living_room,direct
7566,"Since I'm bored, Can you adjust the comfortable couch? as soon as possible.",living_room,indirect
7567,"By the way, I'll be waiting in the most spacious area of the house without waiting.",living_room,ambiguous
7568,"Actually, I'm going to spend time near the smart TV if you can.",living_room,indirect
7569,"Basically, I feel like hanging out in the place where the family gathers since I have nothing else to do.",living_room,ambiguous
7570,"Just so you know, I want to spend my afternoon in the cozy relaxation spot as soon as possible.",living_room,ambiguous
7571,"If you don't mind, I'll be relaxing near the photo frames to spend some time.",living_room,indirect
7572,I think I want to go to our main living room to feel better.,living_room,direct
7573,"By the way, I need to clear my mind in the cozy relaxation spot since I have nothing else to do.",living_room,ambiguous
7574,"Basically, We need to move the side table for a moment.",living_room,indirect
7575,I guess I need to clear my mind in where we usually watch shows together for real.,living_room,ambiguous
7576,"Unbelievably, Can you turn on the photo frames? to spend some time.",living_room,indirect
7577,"For some reason, I am heading towards the spacious living room area for real.",living_room,direct
7578,"This weekend, I'm going to lie down by the armchair like, right now.",living_room,indirect
7579,"Since I'm bored, I need to clear my mind in the place where the family gathers immediately.",living_room,ambiguous
7580,"Just so you know, I'll be relaxing near the warm fireplace for a moment.",living_room,indirect
7581,"Since I'm tired, I'm just going to walk into our main living room before it gets too late.",living_room,direct
7582,"Hey, I'll be waiting in the main room with the big windows without waiting.",living_room,ambiguous
7583,"Honestly, Let's check out the soft carpet.",living_room,indirect
7584,"Right now, Let's check out the armchair.",living_room,indirect
7585,"Just so you know, I am drawn to the cozy relaxation spot before going out.",living_room,ambiguous
7586,"Honestly, I am heading towards the central living room to spend some time.",living_room,direct
7587,"I think I love the look of the photo frames like, right now.",living_room,indirect
7588,I am sitting right next to the luxurious chandelier right away.,living_room,indirect
7589,"Without a doubt, I love the look of the coffee table for a moment.",living_room,indirect
7590,"Lately, Can you take me to our main living room?",living_room,direct
7591,"This weekend, I need to clear my mind in the cozy relaxation spot to spend some time.",living_room,ambiguous
7592,"This weekend, Can you adjust the sofa cushion? to clear my head.",living_room,indirect
7593,"Well, I am drawn to the place where the family gathers to spend some time.",living_room,ambiguous
7594,"If possible, I need to step into the central living room immediately.",living_room,direct
7595,"For some reason, Can you direct me to the most spacious area of the house? before going out.",living_room,ambiguous
7596,"If you don't mind, Can you direct me to where we usually watch shows together? before it gets too late.",living_room,ambiguous
7597,"Since I'm bored, Could you guide me to the spacious living room area? if you can.",living_room,direct
7598,"Since I'm bored, Could you guide me to the living room? like, right now.",living_room,direct
7599,"If possible, I feel like hanging out in the place where the large sofa is to feel better.",living_room,ambiguous
7600,"Since I'm tired, We need to move the armchair since I have nothing else to do.",living_room,indirect
7601,"Unbelievably, Let's find a spot in the place where the family gathers to feel better.",living_room,ambiguous
7602,"Without a doubt, Can you take me to the living room? to spend some time.",living_room,direct
7603,I guess I am drawn to the cozy relaxation spot to clear my head.,living_room,ambiguous
7604,"First of all, I'm just going to walk into the cozy living room like, right now.",living_room,direct
7605,"Look, I'm going to lie down by the armchair to clear my head.",living_room,indirect
7606,"Basically, I feel like hanging out in the room with the best view of the outside because that's what I need.",living_room,ambiguous
7607,"Since I'm bored, Let's gather in the living room because that's what I need.",living_room,direct
7608,"Honestly, I'm going to lie down by the photo frames as soon as possible.",living_room,indirect
7609,"Look, Is it okay to go to the spacious living room area? before it gets too late.",living_room,direct
7610,"Well, We need to move the surround speakers for a change.",living_room,indirect
7611,"By the way, I love the look of the armchair to feel better.",living_room,indirect
7612,I'm going to spend time near the smart TV without waiting.,living_room,indirect
7613,"Tonight, Take me to the room with the best view of the outside since I have nothing else to do.",living_room,ambiguous
7614,"First of all, I want to sit on the paintings hanging on the wall since I have nothing else to do.",living_room,indirect
7615,"Tonight, Take me to the central lounge area to feel better.",living_room,ambiguous
7616,"Basically, Let's head over to the central living room right away.",living_room,direct
7617,"If possible, I love the look of the smart TV if you can.",living_room,indirect
7618,We need to move the smart TV to feel better.,living_room,indirect
7619,"Since I'm bored, I'm going to lie down by the surround speakers without waiting.",living_room,indirect
7620,"Right now, I think I will stay in the central living room like, right now.",living_room,direct
7621,I guess Can you direct me to the cozy relaxation spot? since I have nothing else to do.,living_room,ambiguous
7622,"As planned, Let's find a spot in the room with the best view of the outside for a change.",living_room,ambiguous
7623,"Just so you know, Let's find a spot in the most spacious area of the house because that's what I need.",living_room,ambiguous
7624,"Actually, Take me to the main room with the big windows immediately.",living_room,ambiguous
7625,I'm just going to walk into the spacious living room area because that's what I need.,living_room,direct
7626,"Look, I want to go to the living room zone to clear my head.",living_room,direct
7627,"Without a doubt, Let's find a spot in the most spacious area of the house if you can.",living_room,ambiguous
7628,"As planned, I'm going to spend time near the paintings hanging on the wall before it gets too late.",living_room,indirect
7629,I guess We need to move the paintings hanging on the wall because I feel like it.,living_room,indirect
7630,"Right now, I'm going to lie down by the armchair immediately.",living_room,indirect
7631,"Look, I need to step into our main living room before going out.",living_room,direct
7632,"Well, Can you adjust the comfortable couch? for real.",living_room,indirect
7633,"By the way, Let's take a rest in the place where the family gathers for a change.",living_room,ambiguous
7634,"Hey, I'm just going to walk into the cozy living room right away.",living_room,direct
7635,"Tonight, We need to move the side table for a change.",living_room,indirect
7636,"Hey, I am heading towards the central living room like, right now.",living_room,direct
7637,"Hey, Let's check out the TV remote control since I have nothing else to do.",living_room,indirect
7638,"Lately, I am drawn to where we usually watch shows together before going out.",living_room,ambiguous
7639,"Actually, Can you turn on the comfortable couch? like, right now.",living_room,indirect
7640,"Since I'm tired, I am sitting right next to the comfortable couch immediately.",living_room,indirect
7641,"Look, Can you turn on the smart TV? to feel better.",living_room,indirect
7642,I think I am drawn to the place where the large sofa is since I have nothing else to do.,living_room,ambiguous
7643,"If possible, Let's take a rest in where we usually watch shows together to spend some time.",living_room,ambiguous
7644,"Without a doubt, I think I will stay in our main living room because that's what I need.",living_room,direct
7645,"Without a doubt, We need to move the soft carpet to clear my head.",living_room,indirect
7646,"Since I'm tired, I am heading towards the spacious living room area to feel better.",living_room,direct
7647,"Lately, Let's gather in the living room zone as soon as possible.",living_room,direct
7648,"Hey, Could you guide me to the living room zone?",living_room,direct
7649,"After a long day, Show me the way to the family living room without waiting.",living_room,direct
7650,"Lately, Let's find a spot in the room with the best view of the outside before going out.",living_room,ambiguous
7651,"Honestly, I'll be relaxing near the paintings hanging on the wall because I feel like it.",living_room,indirect
7652,I am drawn to the main room with the big windows before going out.,living_room,ambiguous
7653,"Tonight, Let's head over to the living room because I feel like it.",living_room,direct
7654,"Hey, I want to sit on the soft carpet.",living_room,indirect
7655,I think Can you adjust the side table? before going out.,living_room,indirect
7656,"If possible, I'll be waiting in the main room with the big windows to spend some time.",living_room,ambiguous
7657,"Tonight, Let's head over to the living room zone like, right now.",living_room,direct
7658,"As planned, Let's find a spot in the main room with the big windows.",living_room,ambiguous
7659,"If you don't mind, Can you turn on the sofa cushion? for real.",living_room,indirect
7660,I guess Could you guide me to the cozy living room? because I feel like it.,living_room,direct
7661,"Suddenly, I need to clear my mind in the place where the large sofa is right away.",living_room,ambiguous
7662,"Hey, Let's check out the coffee table if you can.",living_room,indirect
7663,"Since I'm tired, I feel like hanging out in the central lounge area since I have nothing else to do.",living_room,ambiguous
7664,"This weekend, Let's take a rest in the place where the family gathers right away.",living_room,ambiguous
7665,"Lately, I am heading towards the family living room for a moment.",living_room,direct
7666,"As planned, I want to spend my afternoon in the main room with the big windows if you can.",living_room,ambiguous
7667,"Basically, Can you adjust the sofa cushion? because that's what I need.",living_room,indirect
7668,"If you don't mind, I'm just going to walk into our main living room because that's what I need.",living_room,direct
7669,"Honestly, I think I will stay in the spacious living room area since I have nothing else to do.",living_room,direct
7670,"Lately, Is it okay to go to the living room? as soon as possible.",living_room,direct
7671,"Since I'm bored, I think I will stay in the living room.",living_room,direct
7672,"Without a doubt, I love the look of the soft carpet for real.",living_room,indirect
7673,"Since I'm tired, I am heading towards the family living room to clear my head.",living_room,direct
7674,"If you don't mind, I'll be waiting in the central lounge area since I have nothing else to do.",living_room,ambiguous
7675,"Surprisingly, I'll be waiting in the room with the best view of the outside like, right now.",living_room,ambiguous
7676,"If you don't mind, I want to spend my afternoon in the place where the family gathers since I have nothing else to do.",living_room,ambiguous
7677,"Honestly, I'm just staring at the coffee table to feel better.",living_room,indirect
7678,"After a long day, Can you direct me to the cozy relaxation spot? because I feel like it.",living_room,ambiguous
7679,"Basically, I need to step into the living room for a change.",living_room,direct
7680,"Suddenly, We need to move the armchair for a change.",living_room,indirect
7681,"Since I'm tired, Let's clean up the surround speakers if you can.",living_room,indirect
7682,"Basically, Let's gather in the living room zone before it gets too late.",living_room,direct
7683,"Unbelievably, I want to go to the family living room if you can.",living_room,direct
7684,"Just so you know, Let's take a rest in the place where the family gathers.",living_room,ambiguous
7685,"Suddenly, I feel like hanging out in the place where the large sofa is for a change.",living_room,ambiguous
7686,"Since I'm tired, I love the look of the coffee table right away.",living_room,indirect
7687,"Basically, Let's check out the comfortable couch for real.",living_room,indirect
7688,"Well, I am heading towards the family living room if you can.",living_room,direct
7689,"Right now, I am sitting right next to the luxurious chandelier.",living_room,indirect
7690,"Since I'm bored, I am drawn to the room with the best view of the outside to spend some time.",living_room,ambiguous
7691,"Right now, I'm going to spend time near the coffee table immediately.",living_room,indirect
7692,"Hey, I am drawn to the central lounge area since I have nothing else to do.",living_room,ambiguous
7693,Can you turn on the large rug on the floor? as soon as possible.,living_room,indirect
7694,"First of all, Can you turn on the sofa cushion? if you can.",living_room,indirect
7695,"Surprisingly, Let's move to the spacious living room area to feel better.",living_room,direct
7696,"Since I'm bored, I am heading towards the living room for real.",living_room,direct
7697,"Unbelievably, Let's find a spot in the central lounge area without waiting.",living_room,ambiguous
7698,"Right now, I love the look of the large rug on the floor to clear my head.",living_room,indirect
7699,"By the way, Let's move to the central living room to clear my head.",living_room,direct
7700,"Honestly, Let's check out the TV remote control immediately.",living_room,indirect
7701,"Since I'm bored, Could you guide me to our main living room? to spend some time.",living_room,direct
7702,I'll be relaxing near the soft carpet because that's what I need.,living_room,indirect
7703,"Without a doubt, Let's find a spot in the main room with the big windows because that's what I need.",living_room,ambiguous
7704,"Suddenly, I need to step into the spacious living room area to feel better.",living_room,direct
7705,"Honestly, I'm going to spend time near the photo frames because that's what I need.",living_room,indirect
7706,"After a long day, I am sitting right next to the luxurious chandelier to spend some time.",living_room,indirect
7707,"Just so you know, Show me the way to the living room because I feel like it.",living_room,direct
7708,"Without a doubt, Can you direct me to the place where the large sofa is? as soon as possible.",living_room,ambiguous
7709,"Well, Could you guide me to the central living room? since I have nothing else to do.",living_room,direct
7710,"Basically, I'm going to spend time near the TV remote control if you can.",living_room,indirect
7711,"By the way, I want to sit on the luxurious chandelier since I have nothing else to do.",living_room,indirect
7712,"Right now, Take me to where we usually watch shows together without waiting.",living_room,ambiguous
7713,I'm just going to walk into the living room zone for a moment.,living_room,direct
7714,"Since I'm bored, I'm just going to walk into the living room for a moment.",living_room,direct
7715,"Unbelievably, I love the look of the coffee table immediately.",living_room,indirect
7716,"Honestly, Show me the way to the central living room as soon as possible.",living_room,direct
7717,"First of all, Can you direct me to the main room with the big windows? right away.",living_room,ambiguous
7718,"Actually, I am sitting right next to the warm fireplace because that's what I need.",living_room,indirect
7719,"Lately, Can you turn on the paintings hanging on the wall? to spend some time.",living_room,indirect
7720,"Honestly, Could you guide me to the cozy living room?",living_room,direct
7721,"By the way, I am heading towards the cozy living room before going out.",living_room,direct
7722,"Unbelievably, Can you turn on the TV remote control? for real.",living_room,indirect
7723,"Suddenly, We need to move the sofa cushion if you can.",living_room,indirect
7724,"Since I'm bored, Could you guide me to the living room? for a moment.",living_room,direct
7725,"Basically, We need to move the TV remote control to feel better.",living_room,indirect
7726,"This weekend, Let's check out the smart TV before it gets too late.",living_room,indirect
7727,"Since I'm tired, Let's find a spot in the room with the best view of the outside before going out.",living_room,ambiguous
7728,"Without a doubt, We need to move the warm fireplace right away.",living_room,indirect
7729,"As planned, I love the look of the luxurious chandelier for a change.",living_room,indirect
7730,"After a long day, Can you direct me to the place where the family gathers? for a change.",living_room,ambiguous
7731,"Actually, Let's clean up the coffee table because that's what I need.",living_room,indirect
7732,"Honestly, Let's gather in the living room because that's what I need.",living_room,direct
7733,"Basically, I think I will stay in the living room without waiting.",living_room,direct
7734,"Surprisingly, I'll be relaxing near the photo frames because I feel like it.",living_room,indirect
7735,"If you don't mind, I want to spend my afternoon in the place where the large sofa is before going out.",living_room,ambiguous
7736,"For some reason, Let's find a spot in the place where the large sofa is as soon as possible.",living_room,ambiguous
7737,"Hey, I think I will stay in the living room before it gets too late.",living_room,direct
7738,"Right now, Can you turn on the TV remote control? for real.",living_room,indirect
7739,"Tonight, Can you turn on the paintings hanging on the wall? for real.",living_room,indirect
7740,"Honestly, Could you guide me to the living room? for real.",living_room,direct
7741,"This weekend, I want to sit on the TV remote control like, right now.",living_room,indirect
7742,"For some reason, I want to go to the central living room for real.",living_room,direct
7743,I think I'm just staring at the coffee table to feel better.,living_room,indirect
7744,"Since I'm bored, I'll be waiting in the main room with the big windows because that's what I need.",living_room,ambiguous
7745,"Since I'm bored, Take me to the place where the family gathers before going out.",living_room,ambiguous
7746,"Surprisingly, Can you direct me to the most spacious area of the house? because that's what I need.",living_room,ambiguous
7747,"Suddenly, Can you adjust the luxurious chandelier? for real.",living_room,indirect
7748,"As planned, I am drawn to the room with the best view of the outside to clear my head.",living_room,ambiguous
7749,"Since I'm bored, Can you turn on the sofa cushion? because that's what I need.",living_room,indirect
7750,"Well, I need to clear my mind in where we usually watch shows together like, right now.",living_room,ambiguous
7751,"Since I'm tired, Let's check out the armchair without waiting.",living_room,indirect
7752,"Well, Can you adjust the luxurious chandelier? without waiting.",living_room,indirect
7753,"Actually, Could you guide me to the living room zone? for a change.",living_room,direct
7754,"Just so you know, I want to spend my afternoon in the room with the best view of the outside to clear my head.",living_room,ambiguous
7755,"Without a doubt, I am sitting right next to the warm fireplace to feel better.",living_room,indirect
7756,"First of all, Could you guide me to the family living room? before going out.",living_room,direct
7757,"Right now, I feel like hanging out in the main room with the big windows because that's what I need.",living_room,ambiguous
7758,"Surprisingly, I am heading towards the spacious living room area for a change.",living_room,direct
7759,"Just so you know, Take me to the room with the best view of the outside because I feel like it.",living_room,ambiguous
7760,"After a long day, Can you take me to the family living room? like, right now.",living_room,direct
7761,"Without a doubt, I need to clear my mind in the central lounge area.",living_room,ambiguous
7762,"Tonight, I'm just staring at the photo frames without waiting.",living_room,indirect
7763,Maybe I feel like hanging out in the most spacious area of the house since I have nothing else to do.,living_room,ambiguous
7764,Can you adjust the large rug on the floor? before going out.,living_room,indirect
7765,"By the way, I need to clear my mind in the most spacious area of the house because that's what I need.",living_room,ambiguous
7766,"Unbelievably, I want to sit on the large rug on the floor to feel better.",living_room,indirect
7767,"Suddenly, Show me the way to the family living room to spend some time.",living_room,direct
7768,I guess Let's gather in our main living room.,living_room,direct
7769,"Without a doubt, Let's clean up the TV remote control.",living_room,indirect
7770,"If possible, We need to move the soft carpet before it gets too late.",living_room,indirect
7771,"Hey, Can you direct me to the cozy relaxation spot? before going out.",living_room,ambiguous
7772,"Tonight, Can you direct me to the place where the large sofa is? without waiting.",living_room,ambiguous
7773,"As planned, I need to step into the cozy living room before it gets too late.",living_room,direct
7774,"This weekend, I am sitting right next to the side table because that's what I need.",living_room,indirect
7775,"Right now, I am drawn to the place where the large sofa is if you can.",living_room,ambiguous
7776,"Actually, I need to step into the family living room to clear my head.",living_room,direct
7777,"Just so you know, I need to clear my mind in the central lounge area to feel better.",living_room,ambiguous
7778,"This weekend, Can you turn on the large rug on the floor? for a moment.",living_room,indirect
7779,"Tonight, I am sitting right next to the coffee table like, right now.",living_room,indirect
7780,I want to go to the family living room as soon as possible.,living_room,direct
7781,"Look, I want to sit on the side table right away.",living_room,indirect
7782,"As planned, I'm just staring at the soft carpet as soon as possible.",living_room,indirect
7783,"After a long day, Can you direct me to the cozy relaxation spot? because that's what I need.",living_room,ambiguous
7784,"This weekend, I'm going to spend time near the smart TV without waiting.",living_room,indirect
7785,"Suddenly, We need to move the armchair before it gets too late.",living_room,indirect
7786,"Honestly, I feel like hanging out in the central lounge area for a change.",living_room,ambiguous
7787,I think I feel like hanging out in the cozy relaxation spot before going out.,living_room,ambiguous
7788,"If you don't mind, We need to move the surround speakers if you can.",living_room,indirect
7789,"If possible, Can you direct me to the place where the large sofa is? like, right now.",living_room,ambiguous
7790,"If possible, Let's check out the luxurious chandelier if you can.",living_room,indirect
7791,"Just so you know, I'm just staring at the warm fireplace to spend some time.",living_room,indirect
7792,"Unbelievably, I'll be waiting in the room with the best view of the outside for a change.",living_room,ambiguous
7793,"Hey, I love the look of the comfortable couch like, right now.",living_room,indirect
7794,"Just so you know, Let's gather in the living room zone to spend some time.",living_room,direct
7795,"Well, I think I will stay in the cozy living room for a moment.",living_room,direct
7796,"By the way, I love the look of the photo frames because I feel like it.",living_room,indirect
7797,"As planned, Can you turn on the paintings hanging on the wall? immediately.",living_room,indirect
7798,"Unbelievably, Let's take a rest in the main room with the big windows like, right now.",living_room,ambiguous
7799,"Well, Show me the way to the living room immediately.",living_room,direct
7800,"Since I'm bored, Can you take me to the living room zone? to clear my head.",living_room,direct
7801,"If possible, I'm going to lie down by the paintings hanging on the wall because that's what I need.",living_room,indirect
7802,"Actually, I want to spend my afternoon in the most spacious area of the house to spend some time.",living_room,ambiguous
7803,"Suddenly, Take me to the main room with the big windows to spend some time.",living_room,ambiguous
7804,"Since I'm bored, I'll be relaxing near the paintings hanging on the wall immediately.",living_room,indirect
7805,"Hey, Let's clean up the comfortable couch because I feel like it.",living_room,indirect
7806,"This weekend, I am sitting right next to the smart TV to feel better.",living_room,indirect
7807,"Just so you know, I am sitting right next to the soft carpet to feel better.",living_room,indirect
7808,"Suddenly, Is it okay to go to the living room zone? if you can.",living_room,direct
7809,"First of all, I'll be waiting in the place where the family gathers immediately.",living_room,ambiguous
7810,"Lately, I'm just staring at the luxurious chandelier because I feel like it.",living_room,indirect
7811,"If possible, Let's take a rest in the place where the family gathers since I have nothing else to do.",living_room,ambiguous
7812,"Hey, Can you adjust the comfortable couch? for real.",living_room,indirect
7813,"Honestly, Can you direct me to the main room with the big windows? for a moment.",living_room,ambiguous
7814,"First of all, I'm going to lie down by the warm fireplace as soon as possible.",living_room,indirect
7815,"This weekend, I feel like hanging out in the most spacious area of the house since I have nothing else to do.",living_room,ambiguous
7816,"If possible, I need to clear my mind in the place where the large sofa is to clear my head.",living_room,ambiguous
7817,"Actually, We need to move the paintings hanging on the wall immediately.",living_room,indirect
7818,"First of all, Can you take me to the living room? as soon as possible.",living_room,direct
7819,"Well, Show me the way to the family living room for a change.",living_room,direct
7820,"Honestly, Let's head over to the spacious living room area because that's what I need.",living_room,direct
7821,"Unbelievably, I want to sit on the warm fireplace if you can.",living_room,indirect
7822,"Right now, Is it okay to go to the spacious living room area? since I have nothing else to do.",living_room,direct
7823,"For some reason, I need to clear my mind in the room with the best view of the outside before going out.",living_room,ambiguous
7824,Maybe I'm just staring at the comfortable couch.,living_room,indirect
7825,"Basically, I am drawn to the place where the large sofa is before it gets too late.",living_room,ambiguous
7826,"Unbelievably, I am heading towards the cozy living room to spend some time.",living_room,direct
7827,"Well, I am sitting right next to the side table because that's what I need.",living_room,indirect
7828,"As planned, Let's clean up the large rug on the floor right away.",living_room,indirect
7829,"Without a doubt, Can you turn on the paintings hanging on the wall? for real.",living_room,indirect
7830,"By the way, Can you adjust the side table? since I have nothing else to do.",living_room,indirect
7831,"Actually, Could you guide me to the living room zone?",living_room,direct
7832,I think Let's clean up the armchair immediately.,living_room,indirect
7833,"Honestly, I think I will stay in the central living room like, right now.",living_room,direct
7834,"Since I'm bored, I'm just going to walk into the family living room before going out.",living_room,direct
7835,"Unbelievably, I want to sit on the TV remote control like, right now.",living_room,indirect
7836,"Lately, I want to sit on the luxurious chandelier to feel better.",living_room,indirect
7837,"This weekend, I'm just going to walk into the cozy living room for a change.",living_room,direct
