id,sentence,class,label
1698,I guess I am drawn to the place where the large sofa is to feel better.,living_room,ambiguous
1699,Maybe Show me the way to the cozy living room immediately.,living_room,direct
1700,"Basically, I feel like hanging out in the place where the family gathers.",living_room,ambiguous
1701,"Right now, I'm just staring at the warm fireplace to spend some time.",living_room,indirect
1702,"Well, I'm just staring at the TV remote control like, right now.",living_room,indirect
1703,I guess I'm just staring at the TV remote control for real.,living_room,indirect
1704,"By the way, Can you take me to the family living room? like, right now.",living_room,direct
1705,"Since I'm tired, Can you direct me to where we usually watch shows together? to clear my head.",living_room,ambiguous
1706,"Unbelievably, I'm just staring at the luxurious chandelier.",living_room,indirect
1707,"By the way, I need to clear my mind in the place where the large sofa is to spend some time.",living_room,ambiguous
1708,Maybe Let's gather in the cozy living room immediately.,living_room,direct
1709,I think I'll be waiting in the room with the best view of the outside.,living_room,ambiguous
1710,"Without a doubt, Let's gather in the cozy living room to spend some time.",living_room,direct
1711,"Without a doubt, I love the look of the sofa cushion to spend some time.",living_room,indirect
1712,"If possible, Let's find a spot in where we usually watch shows together right away.",living_room,ambiguous
1713,"First of all, I'm just staring at the side table before it gets too late.",living_room,indirect
1714,"By the way, I'm just staring at the side table to spend some time.",living_room,indirect
1715,"If possible, I am drawn to the most spacious area of the house because that's what I need.",living_room,ambiguous
1716,"By the way, I'm going to lie down by the soft carpet because I feel like it.",living_room,indirect
1717,"Without a doubt, I want to sit on the side table immediately.",living_room,indirect
1718,"Hey, I'm going to spend time near the armchair as soon as possible.",living_room,indirect
1719,"By the way, I need to clear my mind in the main room with the big windows as soon as possible.",living_room,ambiguous
1720,"Basically, Show me the way to the spacious living room area as soon as possible.",living_room,direct
1721,"If possible, I feel like hanging out in where we usually watch shows together.",living_room,ambiguous
1722,"Just so you know, Can you adjust the armchair? because I feel like it.",living_room,indirect
1723,"Basically, I want to go to the central living room because that's what I need.",living_room,direct
1724,"Just so you know, I feel like hanging out in where we usually watch shows together without waiting.",living_room,ambiguous
1725,"Right now, Is it okay to go to the cozy living room? right away.",living_room,direct
1726,"Basically, I'm going to lie down by the coffee table like, right now.",living_room,indirect
1727,"Since I'm tired, I'm going to spend time near the photo frames since I have nothing else to do.",living_room,indirect
1728,I guess I'm just staring at the armchair if you can.,living_room,indirect
1729,"Look, I am drawn to the place where the large sofa is to feel better.",living_room,ambiguous
1730,"By the way, Could you guide me to the central living room? without waiting.",living_room,direct
1731,Maybe We need to move the luxurious chandelier because I feel like it.,living_room,indirect
1732,"If possible, I am drawn to where we usually watch shows together.",living_room,ambiguous
1734,"Surprisingly, I am sitting right next to the luxurious chandelier.",living_room,indirect
1735,"Without a doubt, Take me to the central lounge area immediately.",living_room,ambiguous
1736,"If possible, I'll be relaxing near the smart TV for a moment.",living_room,indirect
1737,"Suddenly, I am drawn to the place where the family gathers right away.",living_room,ambiguous
1738,"Unbelievably, Could you guide me to the family living room? to spend some time.",living_room,direct
1739,"After a long day, I want to sit on the photo frames immediately.",living_room,indirect
1740,"As planned, Take me to the central lounge area since I have nothing else to do.",living_room,ambiguous
1741,"Unbelievably, Let's find a spot in the main room with the big windows if you can.",living_room,ambiguous
1742,Maybe I am sitting right next to the paintings hanging on the wall.,living_room,indirect
1744,"Basically, Can you take me to the cozy living room? as soon as possible.",living_room,direct
1745,"If possible, Can you adjust the paintings hanging on the wall?",living_room,indirect
1746,Can you direct me to the main room with the big windows? before going out.,living_room,ambiguous
1747,"By the way, Can you direct me to where we usually watch shows together? to clear my head.",living_room,ambiguous
1748,"If you don't mind, Let's move to the living room like, right now.",living_room,direct
1749,"First of all, Can you direct me to the main room with the big windows? as soon as possible.",living_room,ambiguous
1750,Maybe I think I will stay in the living room zone for a moment.,living_room,direct
1751,Can you adjust the paintings hanging on the wall?,living_room,indirect
1752,I think I think I will stay in the central living room as soon as possible.,living_room,direct
1753,"Unbelievably, We need to move the side table right away.",living_room,indirect
1754,"First of all, Could you guide me to the cozy living room? because I feel like it.",living_room,direct
1755,"This weekend, Let's take a rest in the place where the large sofa is right away.",living_room,ambiguous
1756,"Just so you know, I want to go to the living room zone right away.",living_room,direct
1757,"After a long day, I'll be waiting in the place where the family gathers to feel better.",living_room,ambiguous
1758,"Basically, Is it okay to go to the cozy living room? to feel better.",living_room,direct
1759,Let's clean up the surround speakers since I have nothing else to do.,living_room,indirect
1760,"If you don't mind, I'm going to lie down by the comfortable couch right away.",living_room,indirect
1761,"After a long day, I want to go to our main living room as soon as possible.",living_room,direct
1762,"Actually, I feel like hanging out in the central lounge area to feel better.",living_room,ambiguous
1763,Can you turn on the surround speakers? for a moment.,living_room,indirect
1764,I think I need to clear my mind in the main room with the big windows to clear my head.,living_room,ambiguous
1765,"Look, I need to clear my mind in the main room with the big windows to clear my head.",living_room,ambiguous
1766,"Since I'm tired, I'll be relaxing near the sofa cushion right away.",living_room,indirect
1767,"Lately, Can you take me to the spacious living room area? for a moment.",living_room,direct
1768,"If possible, I feel like hanging out in the place where the family gathers because that's what I need.",living_room,ambiguous
1769,"Surprisingly, Take me to the central lounge area right away.",living_room,ambiguous
1770,I think I'm going to lie down by the soft carpet because I feel like it.,living_room,indirect
1771,"Right now, I'll be waiting in the place where the family gathers as soon as possible.",living_room,ambiguous
1772,I want to sit on the side table as soon as possible.,living_room,indirect
1773,"Lately, I am drawn to the place where the family gathers for real.",living_room,ambiguous
1774,"If you don't mind, I want to go to the central living room since I have nothing else to do.",living_room,direct
1775,"Look, Let's gather in the family living room for a moment.",living_room,direct
1776,Maybe I think I will stay in the cozy living room for real.,living_room,direct
1777,"First of all, Let's head over to the living room because I feel like it.",living_room,direct
1778,"Actually, I'll be relaxing near the coffee table immediately.",living_room,indirect
1779,I guess I want to spend my afternoon in the place where the family gathers as soon as possible.,living_room,ambiguous
1781,"Well, I want to go to the family living room if you can.",living_room,direct
1782,"If possible, Let's take a rest in the most spacious area of the house because I feel like it.",living_room,ambiguous
1783,"By the way, Can you turn on the surround speakers? for a change.",living_room,indirect
1784,"Hey, I need to clear my mind in the main room with the big windows to feel better.",living_room,ambiguous
1785,"If you don't mind, Show me the way to the living room right away.",living_room,direct
1786,"If you don't mind, I need to clear my mind in the room with the best view of the outside right away.",living_room,ambiguous
1787,"Since I'm bored, Can you direct me to the main room with the big windows?",living_room,ambiguous
1788,Let's gather in the central living room to clear my head.,living_room,direct
1789,"Surprisingly, Let's find a spot in the place where the large sofa is since I have nothing else to do.",living_room,ambiguous
1790,"Surprisingly, Could you guide me to the family living room? for a moment.",living_room,direct
1791,Could you guide me to the central living room? if you can.,living_room,direct
1792,"First of all, Let's head over to the family living room before it gets too late.",living_room,direct
1793,"If you don't mind, Is it okay to go to the family living room? for real.",living_room,direct
1794,"If you don't mind, I want to go to our main living room because that's what I need.",living_room,direct
1795,"Since I'm bored, Let's find a spot in the place where the large sofa is since I have nothing else to do.",living_room,ambiguous
1796,"I think I want to go to the living room like, right now.",living_room,direct
1797,Let's take a rest in the place where the family gathers since I have nothing else to do.,living_room,ambiguous
1798,"Well, We need to move the armchair for a change.",living_room,indirect
1799,"Hey, I want to spend my afternoon in the central lounge area to feel better.",living_room,ambiguous
1800,"If you don't mind, Show me the way to the spacious living room area without waiting.",living_room,direct
1801,"First of all, Let's move to the living room zone because I feel like it.",living_room,direct
1802,"Unbelievably, Let's gather in the living room zone before going out.",living_room,direct
1803,"Honestly, I'm going to lie down by the luxurious chandelier.",living_room,indirect
1804,"Surprisingly, We need to move the warm fireplace for a change.",living_room,indirect
1805,"Unbelievably, Let's gather in the living room immediately.",living_room,direct
1806,"If you don't mind, Let's check out the soft carpet before it gets too late.",living_room,indirect
1807,"Suddenly, Can you turn on the smart TV? if you can.",living_room,indirect
1808,"Well, Can you adjust the sofa cushion? because I feel like it.",living_room,indirect
1809,"For some reason, I need to clear my mind in the main room with the big windows without waiting.",living_room,ambiguous
1810,"Look, Let's move to the living room.",living_room,direct
1811,"By the way, I think I will stay in the family living room since I have nothing else to do.",living_room,direct
1812,"If possible, Show me the way to the spacious living room area since I have nothing else to do.",living_room,direct
1813,"For some reason, I'll be relaxing near the soft carpet to feel better.",living_room,indirect
1814,I think I'm going to lie down by the sofa cushion because that's what I need.,living_room,indirect
1815,"After a long day, Let's find a spot in the place where the large sofa is if you can.",living_room,ambiguous
1816,"First of all, I want to sit on the warm fireplace because I feel like it.",living_room,indirect
1817,"By the way, Let's gather in the living room before it gets too late.",living_room,direct
1818,"If you don't mind, I'll be waiting in where we usually watch shows together if you can.",living_room,ambiguous
1819,"This weekend, I am heading towards the cozy living room for a moment.",living_room,direct
1820,"By the way, I want to go to the central living room without waiting.",living_room,direct
1821,"Tonight, I need to clear my mind in where we usually watch shows together to clear my head.",living_room,ambiguous
1822,"Since I'm bored, I think I will stay in the living room zone because I feel like it.",living_room,direct
1823,"If you don't mind, I'm going to spend time near the sofa cushion before going out.",living_room,indirect
1824,"Unbelievably, I am sitting right next to the sofa cushion if you can.",living_room,indirect
1825,Could you guide me to the living room zone? before going out.,living_room,direct
1826,"Without a doubt, I'll be relaxing near the warm fireplace since I have nothing else to do.",living_room,indirect
1827,"Basically, I need to clear my mind in the main room with the big windows to spend some time.",living_room,ambiguous
1828,"Since I'm bored, Take me to the place where the large sofa is as soon as possible.",living_room,ambiguous
1829,"Surprisingly, Can you take me to the living room zone? before going out.",living_room,direct
1830,"Tonight, I want to go to the central living room.",living_room,direct
1831,"Without a doubt, I am drawn to the most spacious area of the house as soon as possible.",living_room,ambiguous
1832,"By the way, I want to sit on the paintings hanging on the wall because that's what I need.",living_room,indirect
1833,"Look, Let's find a spot in the cozy relaxation spot since I have nothing else to do.",living_room,ambiguous
1834,"Well, I think I will stay in our main living room as soon as possible.",living_room,direct
1835,"Surprisingly, I need to clear my mind in the central lounge area before going out.",living_room,ambiguous
1836,"If possible, Show me the way to the living room like, right now.",living_room,direct
1837,"For some reason, I am heading towards the living room without waiting.",living_room,direct
1838,"Tonight, I'll be waiting in the cozy relaxation spot because that's what I need.",living_room,ambiguous
1839,Maybe Let's clean up the coffee table as soon as possible.,living_room,indirect
1840,"Actually, Let's find a spot in the most spacious area of the house before going out.",living_room,ambiguous
1841,"Actually, Take me to the place where the large sofa is like, right now.",living_room,ambiguous
1842,"Honestly, Let's take a rest in the cozy relaxation spot immediately.",living_room,ambiguous
1843,"Since I'm tired, Let's move to the living room without waiting.",living_room,direct
1844,"For some reason, I'm going to spend time near the photo frames because I feel like it.",living_room,indirect
1845,"After a long day, I need to step into the family living room to spend some time.",living_room,direct
1846,"Since I'm tired, I'm going to lie down by the side table because I feel like it.",living_room,indirect
1847,"Tonight, Can you adjust the paintings hanging on the wall? because I feel like it.",living_room,indirect
1848,"Since I'm tired, I want to go to the living room if you can.",living_room,direct
1849,I guess I'm going to spend time near the armchair because that's what I need.,living_room,indirect
1850,"Tonight, Let's gather in the living room without waiting.",living_room,direct
1851,"Right now, Let's head over to the central living room because that's what I need.",living_room,direct
1852,"Without a doubt, Take me to the room with the best view of the outside before it gets too late.",living_room,ambiguous
1853,"By the way, I'll be waiting in where we usually watch shows together because I feel like it.",living_room,ambiguous
1854,"If possible, Take me to the main room with the big windows since I have nothing else to do.",living_room,ambiguous
1855,"Basically, Could you guide me to the cozy living room? for real.",living_room,direct
1856,"Since I'm tired, Could you guide me to the central living room? like, right now.",living_room,direct
1857,Maybe Is it okay to go to the central living room? as soon as possible.,living_room,direct
1859,"This weekend, I am heading towards the family living room for a moment.",living_room,direct
1860,"Since I'm bored, Let's gather in the family living room if you can.",living_room,direct
1861,"If you don't mind, I'll be waiting in the place where the large sofa is for a change.",living_room,ambiguous
1862,"Suddenly, I'll be waiting in the central lounge area without waiting.",living_room,ambiguous
1863,"Look, Can you turn on the warm fireplace?",living_room,indirect
1864,"Honestly, Can you direct me to the place where the family gathers? to spend some time.",living_room,ambiguous
1865,"First of all, Is it okay to go to the family living room? right away.",living_room,direct
1866,"Lately, Let's find a spot in the main room with the big windows to feel better.",living_room,ambiguous
1867,"First of all, I'm just going to walk into the living room for a change.",living_room,direct
1868,I think I am sitting right next to the warm fireplace to feel better.,living_room,indirect
1869,"Without a doubt, I'll be waiting in the main room with the big windows to feel better.",living_room,ambiguous
1870,"If you don't mind, Can you adjust the armchair? if you can.",living_room,indirect
1871,I think I will stay in the cozy living room right away.,living_room,direct
1872,"Since I'm tired, I'll be waiting in the room with the best view of the outside for a change.",living_room,ambiguous
1873,"Suddenly, I want to spend my afternoon in the cozy relaxation spot for a change.",living_room,ambiguous
1874,"Look, Take me to the most spacious area of the house for a change.",living_room,ambiguous
1875,"Look, I want to go to the family living room since I have nothing else to do.",living_room,direct
1876,Can you direct me to the central lounge area? before it gets too late.,living_room,ambiguous
1877,"Since I'm bored, Is it okay to go to our main living room? because I feel like it.",living_room,direct
1878,"Actually, I want to spend my afternoon in where we usually watch shows together since I have nothing else to do.",living_room,ambiguous
1879,"Just so you know, I'm just going to walk into our main living room.",living_room,direct
1880,"Without a doubt, I'll be waiting in the most spacious area of the house right away.",living_room,ambiguous
1881,"Tonight, Could you guide me to the cozy living room? to feel better.",living_room,direct
1882,"As planned, I'm going to lie down by the TV remote control without waiting.",living_room,indirect
1883,"This weekend, Take me to the room with the best view of the outside because I feel like it.",living_room,ambiguous
1884,"Actually, Can you take me to our main living room?",living_room,direct
1885,"For some reason, Let's gather in our main living room right away.",living_room,direct
1886,"Basically, Show me the way to the living room without waiting.",living_room,direct
1887,"Right now, Can you direct me to the place where the family gathers? because that's what I need.",living_room,ambiguous
1888,Let's find a spot in the central lounge area because that's what I need.,living_room,ambiguous
1889,Maybe Can you turn on the large rug on the floor? to feel better.,living_room,indirect
1890,"First of all, Could you guide me to our main living room? to spend some time.",living_room,direct
1891,"Surprisingly, We need to move the armchair before going out.",living_room,indirect
1892,I guess I'm going to spend time near the paintings hanging on the wall because that's what I need.,living_room,indirect
1893,I think I feel like hanging out in the place where the large sofa is for a change.,living_room,ambiguous
1894,"As planned, Let's head over to the living room zone.",living_room,direct
1895,"Unbelievably, I am drawn to the central lounge area.",living_room,ambiguous
1896,"Honestly, I'm just staring at the coffee table if you can.",living_room,indirect
1897,"I think Let's find a spot in the main room with the big windows like, right now.",living_room,ambiguous
1898,"Lately, I am sitting right next to the paintings hanging on the wall to spend some time.",living_room,indirect
1899,"As planned, Let's gather in the spacious living room area to feel better.",living_room,direct
1900,"Right now, Let's check out the TV remote control for a change.",living_room,indirect
1901,"Tonight, I want to sit on the paintings hanging on the wall without waiting.",living_room,indirect
1902,"For some reason, I need to clear my mind in the place where the family gathers if you can.",living_room,ambiguous
1903,"Surprisingly, Show me the way to the family living room to spend some time.",living_room,direct
1904,"Honestly, I need to clear my mind in the central lounge area since I have nothing else to do.",living_room,ambiguous
1906,"By the way, Could you guide me to our main living room? since I have nothing else to do.",living_room,direct
1907,"Hey, I love the look of the luxurious chandelier because that's what I need.",living_room,indirect
1908,"Basically, I am heading towards the spacious living room area.",living_room,direct
1909,"Well, I want to spend my afternoon in where we usually watch shows together to feel better.",living_room,ambiguous
1910,"Without a doubt, We need to move the side table as soon as possible.",living_room,indirect
1911,I guess Is it okay to go to the cozy living room? for a change.,living_room,direct
1912,"First of all, Take me to the most spacious area of the house before it gets too late.",living_room,ambiguous
1913,Maybe Let's take a rest in the room with the best view of the outside immediately.,living_room,ambiguous
1914,"As planned, We need to move the side table before going out.",living_room,indirect
1915,"This weekend, I'm going to lie down by the large rug on the floor for a change.",living_room,indirect
1916,"Tonight, I am drawn to the central lounge area right away.",living_room,ambiguous
1917,"By the way, Let's clean up the coffee table because I feel like it.",living_room,indirect
1918,I think I want to sit on the sofa cushion because I feel like it.,living_room,indirect
1919,"If you don't mind, I need to clear my mind in the central lounge area before it gets too late.",living_room,ambiguous
1920,"Suddenly, Let's find a spot in the cozy relaxation spot for real.",living_room,ambiguous
1921,I guess Let's check out the warm fireplace because that's what I need.,living_room,indirect
1922,"Lately, I'm just going to walk into the cozy living room if you can.",living_room,direct
1923,"After a long day, Let's take a rest in the main room with the big windows because that's what I need.",living_room,ambiguous
1924,"If you don't mind, I'm just going to walk into our main living room because I feel like it.",living_room,direct
1925,"First of all, I'm just going to walk into the living room for real.",living_room,direct
1926,"Right now, I think I will stay in the living room zone.",living_room,direct
1927,We need to move the surround speakers if you can.,living_room,indirect
1928,"Look, I need to clear my mind in the main room with the big windows because that's what I need.",living_room,ambiguous
1929,"Basically, I'll be waiting in the room with the best view of the outside as soon as possible.",living_room,ambiguous
1930,"Hey, Let's take a rest in the central lounge area since I have nothing else to do.",living_room,ambiguous
1931,"Basically, I want to go to the family living room to spend some time.",living_room,direct
1932,I want to spend my afternoon in the main room with the big windows for a moment.,living_room,ambiguous
1933,"Honestly, I'll be waiting in the main room with the big windows like, right now.",living_room,ambiguous
1934,"First of all, I'll be relaxing near the side table.",living_room,indirect
1935,"For some reason, Is it okay to go to the living room zone? without waiting.",living_room,direct
1936,"Lately, Can you take me to the family living room? because I feel like it.",living_room,direct
1937,"Suddenly, Let's find a spot in the most spacious area of the house for a moment.",living_room,ambiguous
1938,"Honestly, Take me to the main room with the big windows to feel better.",living_room,ambiguous
1939,"This weekend, I think I will stay in the cozy living room to clear my head.",living_room,direct
1940,"Right now, Can you adjust the smart TV? before going out.",living_room,indirect
1941,"Unbelievably, I am sitting right next to the warm fireplace because I feel like it.",living_room,indirect
1942,"Since I'm tired, I am drawn to the place where the large sofa is.",living_room,ambiguous
1943,"By the way, Can you adjust the large rug on the floor?",living_room,indirect
1944,"After a long day, I'm just staring at the smart TV for a moment.",living_room,indirect
1945,"Suddenly, We need to move the smart TV before going out.",living_room,indirect
1946,I think I want to spend my afternoon in where we usually watch shows together because that's what I need.,living_room,ambiguous
1947,"Basically, I'm just staring at the coffee table immediately.",living_room,indirect
1948,"Since I'm bored, I want to sit on the TV remote control since I have nothing else to do.",living_room,indirect
1949,I think Can you adjust the comfortable couch? before going out.,living_room,indirect
1950,"This weekend, Can you take me to the family living room? before going out.",living_room,direct
1951,"By the way, Could you guide me to our main living room? like, right now.",living_room,direct
1952,"First of all, I'll be relaxing near the large rug on the floor immediately.",living_room,indirect
1953,"Suddenly, I'm going to lie down by the soft carpet for real.",living_room,indirect
1954,I guess Let's head over to the living room for a change.,living_room,direct
1955,Take me to the central lounge area to clear my head.,living_room,ambiguous
1956,"Surprisingly, Can you adjust the luxurious chandelier? as soon as possible.",living_room,indirect
1957,"Basically, I need to step into the living room before it gets too late.",living_room,direct
1958,"After a long day, Could you guide me to the living room zone? to feel better.",living_room,direct
1959,"Suddenly, I'm just staring at the sofa cushion to clear my head.",living_room,indirect
1960,"Look, I'll be waiting in the place where the large sofa is without waiting.",living_room,ambiguous
1961,"Unbelievably, I think I will stay in the family living room as soon as possible.",living_room,direct
1962,"Honestly, I'm going to spend time near the large rug on the floor to feel better.",living_room,indirect
1963,"Lately, Let's take a rest in the main room with the big windows without waiting.",living_room,ambiguous
1964,I guess Let's check out the warm fireplace because I feel like it.,living_room,indirect
1965,"By the way, I want to spend my afternoon in the central lounge area right away.",living_room,ambiguous
1966,"Honestly, Take me to the place where the family gathers to feel better.",living_room,ambiguous
1967,"As planned, I'm just staring at the TV remote control because I feel like it.",living_room,indirect
1968,"Honestly, Show me the way to our main living room before going out.",living_room,direct
1969,"For some reason, Show me the way to the spacious living room area for a change.",living_room,direct
1970,"Hey, Take me to the place where the large sofa is if you can.",living_room,ambiguous
1971,"Right now, Can you direct me to the room with the best view of the outside? to feel better.",living_room,ambiguous
1972,"Right now, Let's head over to the cozy living room for a moment.",living_room,direct
1973,"If possible, I'll be waiting in the main room with the big windows as soon as possible.",living_room,ambiguous
1974,"Unbelievably, Let's check out the warm fireplace without waiting.",living_room,indirect
1975,"This weekend, Let's take a rest in the main room with the big windows.",living_room,ambiguous
1976,"Look, Let's check out the armchair because that's what I need.",living_room,indirect
1977,"For some reason, I'm going to spend time near the comfortable couch to clear my head.",living_room,indirect
1978,"If you don't mind, I'm going to lie down by the coffee table.",living_room,indirect
1979,"Right now, I want to sit on the smart TV for a moment.",living_room,indirect
1980,"Unbelievably, Let's find a spot in the room with the best view of the outside to clear my head.",living_room,ambiguous
1981,"If possible, I feel like hanging out in the cozy relaxation spot immediately.",living_room,ambiguous
1982,I think Let's clean up the smart TV since I have nothing else to do.,living_room,indirect
1983,"If you don't mind, I'm going to spend time near the luxurious chandelier because I feel like it.",living_room,indirect
1984,I think I want to spend my afternoon in the main room with the big windows before it gets too late.,living_room,ambiguous
1985,"Surprisingly, Can you turn on the side table? because I feel like it.",living_room,indirect
1986,I'm just going to walk into the central living room for a moment.,living_room,direct
1987,"Suddenly, We need to move the sofa cushion for a change.",living_room,indirect
1988,"First of all, I'm going to lie down by the paintings hanging on the wall to feel better.",living_room,indirect
1989,"Surprisingly, Is it okay to go to the central living room? because I feel like it.",living_room,direct
1990,"Hey, Can you direct me to the main room with the big windows? to feel better.",living_room,ambiguous
1991,I want to spend my afternoon in the cozy relaxation spot since I have nothing else to do.,living_room,ambiguous
1992,"Well, I'm going to lie down by the armchair right away.",living_room,indirect
1993,"Suddenly, Can you take me to the cozy living room? since I have nothing else to do.",living_room,direct
1994,"Unbelievably, I'm just going to walk into the cozy living room like, right now.",living_room,direct
1995,"Actually, Is it okay to go to the living room? immediately.",living_room,direct
1996,"Hey, I need to step into our main living room because I feel like it.",living_room,direct
1997,"Well, I want to spend my afternoon in the place where the large sofa is like, right now.",living_room,ambiguous
1998,"If possible, Let's clean up the photo frames like, right now.",living_room,indirect
1999,"Honestly, I'm going to lie down by the side table because I feel like it.",living_room,indirect
2000,"If you don't mind, Can you turn on the sofa cushion? since I have nothing else to do.",living_room,indirect
2001,"First of all, Let's move to our main living room before it gets too late.",living_room,direct
2002,"Actually, Let's take a rest in the main room with the big windows because I feel like it.",living_room,ambiguous
2003,"Honestly, Let's head over to our main living room without waiting.",living_room,direct
2004,I think I want to go to the living room.,living_room,direct
2005,"Since I'm tired, I feel like hanging out in the most spacious area of the house to spend some time.",living_room,ambiguous
2006,"If you don't mind, I need to step into our main living room right away.",living_room,direct
2007,I guess Let's clean up the photo frames to clear my head.,living_room,indirect
2008,"Without a doubt, Can you direct me to the main room with the big windows? without waiting.",living_room,ambiguous
2009,"Right now, Let's gather in the family living room to feel better.",living_room,direct
2010,"Without a doubt, I am sitting right next to the soft carpet before going out.",living_room,indirect
2011,"This weekend, I'll be waiting in the cozy relaxation spot right away.",living_room,ambiguous
2012,I think Let's check out the smart TV right away.,living_room,indirect
2013,"Look, I'll be relaxing near the coffee table right away.",living_room,indirect
2014,"Right now, I am sitting right next to the armchair to spend some time.",living_room,indirect
2015,"By the way, Take me to the central lounge area.",living_room,ambiguous
2016,"Unbelievably, I think I will stay in the family living room without waiting.",living_room,direct
2017,"Just so you know, I'm just going to walk into the living room zone.",living_room,direct
2018,"Look, Could you guide me to the living room zone? for real.",living_room,direct
2019,"Without a doubt, Can you turn on the sofa cushion? to clear my head.",living_room,indirect
2020,"Lately, I want to spend my afternoon in the central lounge area right away.",living_room,ambiguous
2022,"For some reason, I want to go to the cozy living room because that's what I need.",living_room,direct
2023,"Lately, I want to spend my afternoon in the place where the family gathers because that's what I need.",living_room,ambiguous
2024,"Actually, Let's find a spot in the place where the family gathers as soon as possible.",living_room,ambiguous
2025,"By the way, I want to spend my afternoon in the main room with the big windows to clear my head.",living_room,ambiguous
2027,"For some reason, Show me the way to the family living room since I have nothing else to do.",living_room,direct
2028,"By the way, Can you turn on the TV remote control? to clear my head.",living_room,indirect
2029,"Surprisingly, I need to clear my mind in the most spacious area of the house like, right now.",living_room,ambiguous
2030,"Suddenly, I need to clear my mind in the most spacious area of the house if you can.",living_room,ambiguous
2031,"Surprisingly, Let's head over to the family living room like, right now.",living_room,direct
2032,"Tonight, Let's move to the living room to feel better.",living_room,direct
2033,"Right now, I think I will stay in the family living room right away.",living_room,direct
2034,"By the way, Can you turn on the surround speakers? since I have nothing else to do.",living_room,indirect
2035,"By the way, I'll be relaxing near the armchair like, right now.",living_room,indirect
2036,"Since I'm tired, Take me to the most spacious area of the house without waiting.",living_room,ambiguous
2037,"As planned, Take me to the central lounge area before going out.",living_room,ambiguous
2038,"For some reason, Let's take a rest in where we usually watch shows together immediately.",living_room,ambiguous
2039,"Surprisingly, I love the look of the paintings hanging on the wall before going out.",living_room,indirect
2040,Maybe I'm going to lie down by the luxurious chandelier since I have nothing else to do.,living_room,indirect
2041,I guess I think I will stay in the cozy living room for a moment.,living_room,direct
2042,"This weekend, I'll be relaxing near the warm fireplace before it gets too late.",living_room,indirect
2043,"Lately, Could you guide me to the central living room? without waiting.",living_room,direct
2044,"Actually, Is it okay to go to the living room zone? if you can.",living_room,direct
2045,"Without a doubt, I am sitting right next to the side table since I have nothing else to do.",living_room,indirect
2046,"Unbelievably, I'm going to lie down by the large rug on the floor to spend some time.",living_room,indirect
2047,"Since I'm tired, I am drawn to the room with the best view of the outside to feel better.",living_room,ambiguous
2048,"Look, Can you take me to the family living room? for a moment.",living_room,direct
2049,"This weekend, I feel like hanging out in the most spacious area of the house for a change.",living_room,ambiguous
2050,"Well, I am drawn to the place where the large sofa is before going out.",living_room,ambiguous
2051,"If possible, I need to step into the living room zone right away.",living_room,direct
2052,"Honestly, Let's clean up the armchair for a moment.",living_room,indirect
2053,"Lately, I want to sit on the paintings hanging on the wall since I have nothing else to do.",living_room,indirect
2054,"As planned, Take me to where we usually watch shows together before going out.",living_room,ambiguous
2055,"Basically, I'm just going to walk into the living room immediately.",living_room,direct
2056,"Since I'm tired, We need to move the luxurious chandelier before going out.",living_room,indirect
2057,"Tonight, Take me to the place where the large sofa is right away.",living_room,ambiguous
2058,"Since I'm tired, I need to step into our main living room for a change.",living_room,direct
2059,"Unbelievably, I'll be waiting in the cozy relaxation spot to clear my head.",living_room,ambiguous
2060,"First of all, Let's head over to the central living room for a moment.",living_room,direct
2061,"Since I'm tired, Let's move to the family living room before going out.",living_room,direct
2062,"Hey, Can you take me to the cozy living room? since I have nothing else to do.",living_room,direct
2063,"Right now, Can you turn on the photo frames? to clear my head.",living_room,indirect
2064,"By the way, Let's clean up the soft carpet for real.",living_room,indirect
2065,"This weekend, Let's find a spot in the most spacious area of the house if you can.",living_room,ambiguous
2066,"Lately, Let's move to the family living room before it gets too late.",living_room,direct
2067,"Just so you know, I want to spend my afternoon in the central lounge area for real.",living_room,ambiguous
2068,"Since I'm tired, Let's take a rest in the room with the best view of the outside to clear my head.",living_room,ambiguous
2069,"As planned, Let's clean up the armchair to clear my head.",living_room,indirect
2070,"Honestly, I'll be waiting in the place where the family gathers for real.",living_room,ambiguous
2071,"Since I'm bored, I want to spend my afternoon in the main room with the big windows to clear my head.",living_room,ambiguous
2072,"First of all, I think I will stay in the living room zone to spend some time.",living_room,direct
2073,"Tonight, I want to spend my afternoon in the main room with the big windows for a moment.",living_room,ambiguous
2074,"If possible, Could you guide me to the living room? before it gets too late.",living_room,direct
2075,"Basically, I need to clear my mind in where we usually watch shows together since I have nothing else to do.",living_room,ambiguous
2076,"As planned, Can you direct me to where we usually watch shows together? since I have nothing else to do.",living_room,ambiguous
2077,"Basically, I'm just going to walk into the cozy living room for real.",living_room,direct
2078,"Without a doubt, I want to spend my afternoon in the cozy relaxation spot before going out.",living_room,ambiguous
2079,"Look, Show me the way to the family living room.",living_room,direct
2080,"Right now, I need to clear my mind in the place where the large sofa is right away.",living_room,ambiguous
2081,"After a long day, I want to sit on the TV remote control if you can.",living_room,indirect
2082,"Actually, I'll be relaxing near the comfortable couch immediately.",living_room,indirect
2083,"Hey, I'm going to spend time near the luxurious chandelier without waiting.",living_room,indirect
2084,"Since I'm tired, We need to move the photo frames like, right now.",living_room,indirect
