id,sentence,class,label
7168,"If possible, Can you direct me to the central lounge area? to spend some time.",living_room,ambiguous
7169,"Basically, I'll be relaxing near the luxurious chandelier to feel better.",living_room,indirect
7170,"Hey, Let's take a rest in the main room with the big windows to feel better.",living_room,ambiguous
7171,"Right now, Can you turn on the soft carpet? right away.",living_room,indirect
7172,"After a long day, I'm just going to walk into the cozy living room for a change.",living_room,direct
7173,"Since I'm tired, I am drawn to the cozy relaxation spot before it gets too late.",living_room,ambiguous
7174,"As planned, Could you guide me to the living room zone? without waiting.",living_room,direct
7175,"If possible, I am heading towards the cozy living room because I feel like it.",living_room,direct
7176,"Tonight, I feel like hanging out in the place where the family gathers immediately.",living_room,ambiguous
7177,"Surprisingly, I am sitting right next to the TV remote control for real.",living_room,indirect
7178,"Well, I feel like hanging out in the main room with the big windows since I have nothing else to do.",living_room,ambiguous
7179,"Unbelievably, I need to clear my mind in where we usually watch shows together without waiting.",living_room,ambiguous
7180,"Hey, I am heading towards the cozy living room for a change.",living_room,direct
7181,"Tonight, I love the look of the coffee table if you can.",living_room,indirect
7182,"Honestly, Let's check out the large rug on the floor before going out.",living_room,indirect
7183,"Hey, I think I will stay in the spacious living room area since I have nothing else to do.",living_room,direct
7184,"First of all, I think I will stay in the central living room for real.",living_room,direct
7185,"Actually, Can you take me to the living room? for a moment.",living_room,direct
7186,"Lately, Take me to the room with the best view of the outside right away.",living_room,ambiguous
7187,"Unbelievably, I'm just going to walk into the cozy living room to spend some time.",living_room,direct
7188,"Surprisingly, I need to clear my mind in the cozy relaxation spot without waiting.",living_room,ambiguous
7189,"Basically, I want to go to the cozy living room right away.",living_room,direct
7190,I guess I'll be relaxing near the smart TV because I feel like it.,living_room,indirect
7191,"Look, I'll be waiting in the main room with the big windows right away.",living_room,ambiguous
7192,"If possible, Let's take a rest in the place where the family gathers because that's what I need.",living_room,ambiguous
7193,"After a long day, I'm going to lie down by the armchair for real.",living_room,indirect
7194,"Basically, We need to move the paintings hanging on the wall immediately.",living_room,indirect
7195,"Since I'm bored, Let's clean up the TV remote control if you can.",living_room,indirect
7196,"By the way, Can you direct me to the most spacious area of the house?",living_room,ambiguous
7197,"Tonight, I love the look of the comfortable couch to clear my head.",living_room,indirect
7198,I am sitting right next to the side table to feel better.,living_room,indirect
7199,"If you don't mind, Take me to the place where the family gathers for a change.",living_room,ambiguous
7200,"Hey, I need to clear my mind in the central lounge area before going out.",living_room,ambiguous
7201,"Since I'm tired, I want to spend my afternoon in the place where the family gathers immediately.",living_room,ambiguous
7202,"For some reason, I feel like hanging out in the central lounge area without waiting.",living_room,ambiguous
7203,"Actually, Can you adjust the paintings hanging on the wall? immediately.",living_room,indirect
7204,Maybe Can you turn on the smart TV? without waiting.,living_room,indirect
7205,I want to sit on the surround speakers for a change.,living_room,indirect
7206,"As planned, I need to clear my mind in the cozy relaxation spot to clear my head.",living_room,ambiguous
7207,"Actually, Could you guide me to the living room zone? before going out.",living_room,direct
7208,"Without a doubt, Can you adjust the comfortable couch? to spend some time.",living_room,indirect
7209,"For some reason, Let's move to the spacious living room area because that's what I need.",living_room,direct
7210,"Actually, Take me to the main room with the big windows.",living_room,ambiguous
7211,"Lately, I feel like hanging out in the main room with the big windows for real.",living_room,ambiguous
7212,"Right now, Let's take a rest in the central lounge area.",living_room,ambiguous
7213,"Right now, I want to sit on the surround speakers for a moment.",living_room,indirect
7214,"After a long day, I'll be waiting in the cozy relaxation spot because that's what I need.",living_room,ambiguous
7215,"As planned, I'm just going to walk into the cozy living room before it gets too late.",living_room,direct
7216,"By the way, I'll be waiting in the place where the large sofa is for real.",living_room,ambiguous
7217,"For some reason, Let's gather in the living room because I feel like it.",living_room,direct
7218,"Since I'm tired, I am sitting right next to the warm fireplace.",living_room,indirect
7219,"After a long day, I love the look of the luxurious chandelier to clear my head.",living_room,indirect
7220,I guess Take me to the most spacious area of the house because I feel like it.,living_room,ambiguous
7221,"Actually, I'll be relaxing near the surround speakers before it gets too late.",living_room,indirect
7222,"First of all, I'll be waiting in the most spacious area of the house since I have nothing else to do.",living_room,ambiguous
7223,"Since I'm tired, Is it okay to go to the spacious living room area? if you can.",living_room,direct
7224,"Hey, I'm just going to walk into our main living room to clear my head.",living_room,direct
7225,"Just so you know, I'll be waiting in the place where the large sofa is for a moment.",living_room,ambiguous
7226,"Just so you know, I want to spend my afternoon in the main room with the big windows since I have nothing else to do.",living_room,ambiguous
7227,Maybe I'm going to lie down by the photo frames for a moment.,living_room,indirect
7228,I guess Take me to the main room with the big windows for real.,living_room,ambiguous
7229,"For some reason, Let's take a rest in the main room with the big windows without waiting.",living_room,ambiguous
7230,"Lately, I need to clear my mind in the most spacious area of the house since I have nothing else to do.",living_room,ambiguous
7231,"This weekend, I'm just staring at the side table to clear my head.",living_room,indirect
7232,"After a long day, I'll be waiting in the room with the best view of the outside for real.",living_room,ambiguous
7233,I think Let's head over to our main living room since I have nothing else to do.,living_room,direct
7234,"Tonight, Could you guide me to the family living room? to feel better.",living_room,direct
7235,"By the way, I want to go to the spacious living room area before going out.",living_room,direct
7236,"Unbelievably, I am sitting right next to the smart TV to clear my head.",living_room,indirect
7237,"If possible, I love the look of the luxurious chandelier.",living_room,indirect
7238,"Look, Show me the way to the family living room since I have nothing else to do.",living_room,direct
7239,"Since I'm bored, I think I will stay in the spacious living room area because that's what I need.",living_room,direct
7240,"Lately, I'll be relaxing near the comfortable couch as soon as possible.",living_room,indirect
7241,"Unbelievably, Could you guide me to the cozy living room? without waiting.",living_room,direct
7242,"Suddenly, I need to clear my mind in the place where the family gathers for real.",living_room,ambiguous
7243,"Since I'm bored, Can you take me to our main living room? if you can.",living_room,direct
7244,"If you don't mind, Can you direct me to the cozy relaxation spot? to spend some time.",living_room,ambiguous
7245,"First of all, I am heading towards the living room zone.",living_room,direct
7246,"Look, I think I will stay in the central living room before going out.",living_room,direct
7247,"Lately, Let's head over to the cozy living room if you can.",living_room,direct
7248,"Since I'm bored, Can you turn on the surround speakers? immediately.",living_room,indirect
7249,"Actually, I'll be relaxing near the soft carpet like, right now.",living_room,indirect
7250,"Actually, Let's clean up the side table since I have nothing else to do.",living_room,indirect
7251,"Honestly, I'll be relaxing near the warm fireplace since I have nothing else to do.",living_room,indirect
7252,"Surprisingly, Let's move to the living room zone because I feel like it.",living_room,direct
7253,I guess I'm just going to walk into the spacious living room area before going out.,living_room,direct
7254,"This weekend, I am heading towards the living room because that's what I need.",living_room,direct
7255,"Since I'm tired, I'm just going to walk into our main living room if you can.",living_room,direct
7256,"Without a doubt, I am sitting right next to the comfortable couch without waiting.",living_room,indirect
7257,"Without a doubt, I'll be waiting in the central lounge area for a change.",living_room,ambiguous
7258,"By the way, I want to sit on the smart TV to clear my head.",living_room,indirect
7259,"Just so you know, I want to spend my afternoon in the place where the family gathers before going out.",living_room,ambiguous
7260,"Look, I am drawn to the most spacious area of the house immediately.",living_room,ambiguous
7261,"Basically, Can you direct me to the main room with the big windows? before it gets too late.",living_room,ambiguous
7262,"Unbelievably, I'm going to spend time near the soft carpet to clear my head.",living_room,indirect
7263,"As planned, Is it okay to go to the living room? to clear my head.",living_room,direct
7264,"For some reason, Is it okay to go to the cozy living room? for real.",living_room,direct
7265,"Well, I'll be waiting in the cozy relaxation spot for real.",living_room,ambiguous
7266,"Since I'm tired, Let's move to the spacious living room area immediately.",living_room,direct
7267,"Hey, Show me the way to the spacious living room area without waiting.",living_room,direct
7268,"As planned, Take me to the cozy relaxation spot since I have nothing else to do.",living_room,ambiguous
7269,"This weekend, I want to go to the central living room to feel better.",living_room,direct
7270,"Right now, Can you take me to the living room zone? like, right now.",living_room,direct
7271,"By the way, I feel like hanging out in the central lounge area because I feel like it.",living_room,ambiguous
7272,"Basically, We need to move the armchair as soon as possible.",living_room,indirect
7273,"Well, I need to step into the central living room if you can.",living_room,direct
7274,"Look, Show me the way to the family living room immediately.",living_room,direct
7275,"Lately, I'm just staring at the luxurious chandelier before it gets too late.",living_room,indirect
7276,"First of all, Can you direct me to the place where the family gathers? because that's what I need.",living_room,ambiguous
7277,"Lately, I need to step into the family living room immediately.",living_room,direct
7278,"Since I'm bored, I want to spend my afternoon in the central lounge area immediately.",living_room,ambiguous
7279,"As planned, I want to sit on the sofa cushion if you can.",living_room,indirect
7280,"Without a doubt, Can you direct me to the room with the best view of the outside? for a moment.",living_room,ambiguous
7281,"Well, Show me the way to the family living room immediately.",living_room,direct
7282,"Basically, Let's gather in the family living room right away.",living_room,direct
7283,I am heading towards the cozy living room because that's what I need.,living_room,direct
7284,"This weekend, Let's check out the armchair if you can.",living_room,indirect
7285,Maybe Let's check out the luxurious chandelier immediately.,living_room,indirect
7286,"Honestly, I feel like hanging out in the main room with the big windows before going out.",living_room,ambiguous
7287,"Suddenly, Let's find a spot in the place where the large sofa is to clear my head.",living_room,ambiguous
7288,"By the way, Can you take me to the family living room?",living_room,direct
7289,"Without a doubt, I think I will stay in the family living room if you can.",living_room,direct
7290,"Since I'm bored, Can you direct me to the place where the large sofa is? right away.",living_room,ambiguous
7291,"Surprisingly, Let's check out the soft carpet because that's what I need.",living_room,indirect
7292,"Actually, Is it okay to go to the family living room? before going out.",living_room,direct
7293,"Tonight, I think I will stay in the cozy living room before going out.",living_room,direct
7294,"By the way, I want to sit on the comfortable couch if you can.",living_room,indirect
7295,I guess I'm just going to walk into our main living room since I have nothing else to do.,living_room,direct
7296,"As planned, I'm going to spend time near the coffee table right away.",living_room,indirect
7297,"Unbelievably, I need to clear my mind in the room with the best view of the outside as soon as possible.",living_room,ambiguous
7298,"Since I'm tired, I'll be waiting in where we usually watch shows together if you can.",living_room,ambiguous
7299,"Right now, Let's gather in the living room if you can.",living_room,direct
7300,Let's move to the living room zone for a moment.,living_room,direct
7301,"Suddenly, I feel like hanging out in the main room with the big windows immediately.",living_room,ambiguous
7302,"By the way, I am drawn to where we usually watch shows together to spend some time.",living_room,ambiguous
7303,"Hey, I need to step into the spacious living room area to feel better.",living_room,direct
7304,"By the way, I'll be relaxing near the large rug on the floor for a moment.",living_room,indirect
7305,I'm just going to walk into our main living room if you can.,living_room,direct
7306,"Honestly, Let's gather in the spacious living room area for a change.",living_room,direct
7307,Maybe I am drawn to the cozy relaxation spot to feel better.,living_room,ambiguous
7308,"Since I'm tired, Show me the way to the cozy living room for real.",living_room,direct
7309,"By the way, I want to spend my afternoon in the most spacious area of the house without waiting.",living_room,ambiguous
7310,"Without a doubt, I feel like hanging out in the room with the best view of the outside because I feel like it.",living_room,ambiguous
7311,"Just so you know, Let's move to the cozy living room since I have nothing else to do.",living_room,direct
7312,Maybe I'll be relaxing near the TV remote control because that's what I need.,living_room,indirect
7313,"Suddenly, Is it okay to go to the family living room? for a moment.",living_room,direct
7314,"After a long day, I'll be waiting in the place where the large sofa is immediately.",living_room,ambiguous
7315,"Since I'm bored, I'm going to lie down by the comfortable couch before going out.",living_room,indirect
7316,"By the way, I am drawn to the cozy relaxation spot for real.",living_room,ambiguous
7317,"As planned, Let's check out the luxurious chandelier immediately.",living_room,indirect
7318,"Just so you know, Let's clean up the TV remote control for a moment.",living_room,indirect
7319,Show me the way to the living room zone to feel better.,living_room,direct
7320,"Tonight, I am drawn to the room with the best view of the outside without waiting.",living_room,ambiguous
7321,"As planned, Show me the way to the living room without waiting.",living_room,direct
7322,I think We need to move the sofa cushion.,living_room,indirect
7323,"Suddenly, I'm going to lie down by the smart TV to feel better.",living_room,indirect
7324,"This weekend, Take me to where we usually watch shows together.",living_room,ambiguous
7325,"Since I'm bored, Let's find a spot in the main room with the big windows for a change.",living_room,ambiguous
7326,Maybe I need to clear my mind in the main room with the big windows immediately.,living_room,ambiguous
7327,"Just so you know, Show me the way to the central living room to clear my head.",living_room,direct
7328,I think I'm just staring at the luxurious chandelier right away.,living_room,indirect
7329,"Lately, I love the look of the comfortable couch since I have nothing else to do.",living_room,indirect
7330,Maybe Let's clean up the comfortable couch before it gets too late.,living_room,indirect
7331,"Unbelievably, I feel like hanging out in the cozy relaxation spot to clear my head.",living_room,ambiguous
7332,"First of all, I feel like hanging out in the place where the family gathers since I have nothing else to do.",living_room,ambiguous
7333,"Unbelievably, I'll be relaxing near the smart TV as soon as possible.",living_room,indirect
7334,"Hey, Show me the way to the central living room.",living_room,direct
7335,"Surprisingly, I want to go to the living room for a change.",living_room,direct
7336,"Hey, I think I will stay in the living room zone.",living_room,direct
7337,"Right now, Take me to the most spacious area of the house immediately.",living_room,ambiguous
7338,"Lately, I am drawn to the place where the family gathers without waiting.",living_room,ambiguous
7339,I think Let's take a rest in the place where the large sofa is if you can.,living_room,ambiguous
7340,"Tonight, I love the look of the coffee table to clear my head.",living_room,indirect
7341,"I guess I am sitting right next to the side table like, right now.",living_room,indirect
7342,I want to go to our main living room to feel better.,living_room,direct
7343,"Right now, I think I will stay in the living room right away.",living_room,direct
7344,"Basically, I need to step into the living room to spend some time.",living_room,direct
7345,"For some reason, Is it okay to go to the living room? for a change.",living_room,direct
7346,I think Let's find a spot in the place where the family gathers right away.,living_room,ambiguous
7347,"If you don't mind, I want to spend my afternoon in the place where the large sofa is before going out.",living_room,ambiguous
7348,"As planned, I feel like hanging out in where we usually watch shows together if you can.",living_room,ambiguous
7349,"Right now, Let's clean up the photo frames if you can.",living_room,indirect
7350,"If possible, I am sitting right next to the large rug on the floor to spend some time.",living_room,indirect
7351,"Look, Can you adjust the armchair? to spend some time.",living_room,indirect
7352,"Honestly, Let's check out the armchair right away.",living_room,indirect
7353,I guess I want to spend my afternoon in where we usually watch shows together since I have nothing else to do.,living_room,ambiguous
7354,"Since I'm tired, I'm just staring at the photo frames because I feel like it.",living_room,indirect
7355,"Hey, I am heading towards the living room zone.",living_room,direct
7356,"Look, I feel like hanging out in the main room with the big windows to feel better.",living_room,ambiguous
7357,Maybe Show me the way to our main living room to feel better.,living_room,direct
7358,Maybe I need to clear my mind in the place where the family gathers before it gets too late.,living_room,ambiguous
7359,"For some reason, I love the look of the photo frames since I have nothing else to do.",living_room,indirect
7360,"Without a doubt, I'm just going to walk into our main living room right away.",living_room,direct
7361,"Just so you know, Can you turn on the smart TV? without waiting.",living_room,indirect
7362,I think I think I will stay in the central living room for a moment.,living_room,direct
7363,"By the way, I love the look of the TV remote control before it gets too late.",living_room,indirect
7364,"Well, Let's find a spot in the cozy relaxation spot to feel better.",living_room,ambiguous
7365,"Lately, Let's find a spot in the main room with the big windows without waiting.",living_room,ambiguous
7366,"Unbelievably, Can you take me to our main living room?",living_room,direct
7367,"By the way, I'll be relaxing near the armchair before it gets too late.",living_room,indirect
7368,"Suddenly, Could you guide me to the spacious living room area? for a change.",living_room,direct
7369,"By the way, Can you adjust the surround speakers? to spend some time.",living_room,indirect
7370,I guess I am drawn to the place where the large sofa is because that's what I need.,living_room,ambiguous
7371,"Tonight, I love the look of the comfortable couch to spend some time.",living_room,indirect
7372,"Since I'm tired, Could you guide me to the central living room? since I have nothing else to do.",living_room,direct
7373,"This weekend, I am drawn to the central lounge area because that's what I need.",living_room,ambiguous
7374,"By the way, Is it okay to go to the living room? immediately.",living_room,direct
7375,"By the way, I want to sit on the sofa cushion for a moment.",living_room,indirect
7376,"Right now, Let's find a spot in the main room with the big windows because I feel like it.",living_room,ambiguous
7377,I think I think I will stay in our main living room since I have nothing else to do.,living_room,direct
7378,I think Could you guide me to the cozy living room? right away.,living_room,direct
7379,"As planned, Take me to where we usually watch shows together before it gets too late.",living_room,ambiguous
7380,"This weekend, I want to sit on the photo frames because I feel like it.",living_room,indirect
7381,"This weekend, Let's take a rest in the place where the large sofa is to feel better.",living_room,ambiguous
7382,"Unbelievably, We need to move the photo frames without waiting.",living_room,indirect
7383,"Actually, I am sitting right next to the sofa cushion since I have nothing else to do.",living_room,indirect
7384,"Well, I'm going to spend time near the paintings hanging on the wall immediately.",living_room,indirect
7385,"Lately, Can you turn on the side table? right away.",living_room,indirect
7386,"Right now, I'll be relaxing near the soft carpet before it gets too late.",living_room,indirect
7387,"Just so you know, I am drawn to the central lounge area for a moment.",living_room,ambiguous
7388,"Honestly, Can you turn on the smart TV? as soon as possible.",living_room,indirect
7389,"This weekend, Let's gather in the family living room since I have nothing else to do.",living_room,direct
7390,"First of all, I'm just staring at the side table because I feel like it.",living_room,indirect
7391,"Look, Let's take a rest in the most spacious area of the house for a moment.",living_room,ambiguous
7392,"Surprisingly, Can you turn on the paintings hanging on the wall? before it gets too late.",living_room,indirect
7393,"This weekend, I want to go to our main living room because that's what I need.",living_room,direct
7394,I think Let's check out the coffee table because I feel like it.,living_room,indirect
7395,Maybe Let's head over to the living room zone without waiting.,living_room,direct
7396,"Without a doubt, Is it okay to go to the cozy living room? if you can.",living_room,direct
7397,"If possible, Can you adjust the coffee table? for real.",living_room,indirect
7398,"Right now, Can you take me to the living room zone? without waiting.",living_room,direct
7399,"For some reason, Let's clean up the surround speakers like, right now.",living_room,indirect
7400,I think Can you take me to our main living room? to feel better.,living_room,direct
7401,I think I think I will stay in the cozy living room to feel better.,living_room,direct
7402,"By the way, I'm just staring at the paintings hanging on the wall for a change.",living_room,indirect
7403,"As planned, Let's take a rest in the place where the family gathers for a change.",living_room,ambiguous
7404,"Unbelievably, Let's find a spot in the cozy relaxation spot for real.",living_room,ambiguous
7405,"Actually, I'm just staring at the comfortable couch.",living_room,indirect
7406,"Lately, I feel like hanging out in the place where the family gathers right away.",living_room,ambiguous
7407,"For some reason, Can you direct me to the room with the best view of the outside? before going out.",living_room,ambiguous
7408,"By the way, Let's check out the side table for real.",living_room,indirect
7409,"Just so you know, I need to step into the family living room for a moment.",living_room,direct
7410,"Right now, I feel like hanging out in the main room with the big windows since I have nothing else to do.",living_room,ambiguous
7411,"First of all, I'm going to spend time near the comfortable couch right away.",living_room,indirect
7412,"Maybe Let's move to the spacious living room area like, right now.",living_room,direct
7413,"As planned, I'll be waiting in the place where the large sofa is to spend some time.",living_room,ambiguous
7414,"Just so you know, I'm going to spend time near the armchair if you can.",living_room,indirect
7415,"First of all, Let's gather in the central living room to clear my head.",living_room,direct
7416,"Just so you know, Let's gather in the family living room to feel better.",living_room,direct
7417,"Basically, I need to clear my mind in the place where the family gathers before it gets too late.",living_room,ambiguous
7418,"Just so you know, I'm going to spend time near the luxurious chandelier without waiting.",living_room,indirect
7419,"For some reason, I need to clear my mind in the place where the family gathers since I have nothing else to do.",living_room,ambiguous
7420,I think I am drawn to the cozy relaxation spot as soon as possible.,living_room,ambiguous
7421,I think I'm going to spend time near the smart TV before it gets too late.,living_room,indirect
7422,"Well, I need to step into the living room because that's what I need.",living_room,direct
7423,"First of all, I am drawn to the main room with the big windows for a moment.",living_room,ambiguous
7424,"If you don't mind, Let's head over to the spacious living room area before going out.",living_room,direct
7425,"If possible, Can you take me to the cozy living room? since I have nothing else to do.",living_room,direct
7426,"Surprisingly, I want to go to the living room zone before it gets too late.",living_room,direct
7427,"Honestly, Take me to the central lounge area since I have nothing else to do.",living_room,ambiguous
7428,"Suddenly, I want to sit on the soft carpet.",living_room,indirect
7429,"After a long day, Take me to the main room with the big windows right away.",living_room,ambiguous
7430,"Without a doubt, I'm just staring at the smart TV.",living_room,indirect
7431,"Well, Can you direct me to the main room with the big windows? to spend some time.",living_room,ambiguous
7432,"First of all, I want to go to the living room to clear my head.",living_room,direct
7433,"Actually, Is it okay to go to the living room zone? before going out.",living_room,direct
7434,"Actually, I'm just staring at the comfortable couch because that's what I need.",living_room,indirect
7435,"Lately, I think I will stay in the spacious living room area to clear my head.",living_room,direct
7436,"If possible, Can you take me to the spacious living room area? to feel better.",living_room,direct
7437,"If possible, I love the look of the surround speakers to feel better.",living_room,indirect
7438,"First of all, Could you guide me to the cozy living room? to feel better.",living_room,direct
7439,Maybe I am drawn to the room with the best view of the outside for a change.,living_room,ambiguous
7440,"Since I'm tired, Let's find a spot in where we usually watch shows together before it gets too late.",living_room,ambiguous
7441,I think Let's clean up the large rug on the floor to spend some time.,living_room,indirect
7442,I want to sit on the smart TV to clear my head.,living_room,indirect
7443,"This weekend, Can you adjust the large rug on the floor?",living_room,indirect
7444,I guess Let's find a spot in the place where the large sofa is before going out.,living_room,ambiguous
7445,"Since I'm bored, Let's take a rest in where we usually watch shows together because I feel like it.",living_room,ambiguous
7446,I think Let's clean up the coffee table to feel better.,living_room,indirect
7447,"Well, I'm going to spend time near the photo frames since I have nothing else to do.",living_room,indirect
7448,"By the way, I am sitting right next to the luxurious chandelier to clear my head.",living_room,indirect
7449,"This weekend, Can you direct me to the most spacious area of the house? for real.",living_room,ambiguous
7450,"Since I'm bored, I feel like hanging out in the cozy relaxation spot because that's what I need.",living_room,ambiguous
7451,"By the way, I am drawn to the central lounge area because I feel like it.",living_room,ambiguous
7452,"Unbelievably, Can you turn on the coffee table? for a change.",living_room,indirect
7453,"If possible, Could you guide me to the living room zone? immediately.",living_room,direct
7454,Maybe We need to move the photo frames before it gets too late.,living_room,indirect
7455,"Unbelievably, I am heading towards the central living room to feel better.",living_room,direct
7456,"After a long day, Let's check out the soft carpet to spend some time.",living_room,indirect
7457,"Hey, Could you guide me to the cozy living room? to feel better.",living_room,direct
7458,"Unbelievably, I need to clear my mind in the central lounge area before going out.",living_room,ambiguous
7459,I guess Can you direct me to the most spacious area of the house? because that's what I need.,living_room,ambiguous
7460,I think Let's take a rest in the room with the best view of the outside since I have nothing else to do.,living_room,ambiguous
7461,"This weekend, Can you adjust the TV remote control? for real.",living_room,indirect
7462,"If possible, I am drawn to where we usually watch shows together to feel better.",living_room,ambiguous
7463,Could you guide me to the central living room? since I have nothing else to do.,living_room,direct
7464,"If possible, I'll be waiting in the central lounge area.",living_room,ambiguous
7465,I think We need to move the photo frames for a change.,living_room,indirect
7466,"Unbelievably, Can you adjust the surround speakers? if you can.",living_room,indirect
7467,"Surprisingly, I'll be relaxing near the smart TV.",living_room,indirect
7468,"Well, I am heading towards our main living room if you can.",living_room,direct
7469,"Well, I feel like hanging out in the room with the best view of the outside before going out.",living_room,ambiguous
7470,"By the way, Let's gather in our main living room.",living_room,direct
7471,Can you turn on the warm fireplace? to feel better.,living_room,indirect
7472,"Just so you know, I want to spend my afternoon in the room with the best view of the outside without waiting.",living_room,ambiguous
7473,"As planned, Is it okay to go to the living room zone? as soon as possible.",living_room,direct
7474,"Tonight, I need to clear my mind in the place where the large sofa is to clear my head.",living_room,ambiguous
7475,"Surprisingly, Is it okay to go to the cozy living room? to clear my head.",living_room,direct
7476,"As planned, I'll be relaxing near the photo frames before going out.",living_room,indirect
7477,"Since I'm tired, Let's check out the photo frames to clear my head.",living_room,indirect
7478,"First of all, I'm just going to walk into the living room zone because that's what I need.",living_room,direct
7479,"Unbelievably, I feel like hanging out in the most spacious area of the house before it gets too late.",living_room,ambiguous
7480,"If possible, I want to spend my afternoon in the place where the family gathers before it gets too late.",living_room,ambiguous
7481,"Surprisingly, I want to sit on the warm fireplace because that's what I need.",living_room,indirect
7482,"If you don't mind, I'm just going to walk into the spacious living room area without waiting.",living_room,direct
7483,"Just so you know, I'm just staring at the large rug on the floor without waiting.",living_room,indirect
7484,"Suddenly, I'm just going to walk into our main living room to clear my head.",living_room,direct
7485,"For some reason, I need to step into the living room like, right now.",living_room,direct
7486,"If possible, Can you turn on the TV remote control? for real.",living_room,indirect
7487,I'll be waiting in the cozy relaxation spot since I have nothing else to do.,living_room,ambiguous
7488,"Actually, I need to step into the spacious living room area for real.",living_room,direct
7489,"First of all, Show me the way to the central living room as soon as possible.",living_room,direct
7490,"Basically, I want to go to the cozy living room immediately.",living_room,direct
7491,"First of all, Can you take me to the living room? since I have nothing else to do.",living_room,direct
7492,"Honestly, We need to move the large rug on the floor since I have nothing else to do.",living_room,indirect
7493,"If you don't mind, I'm going to spend time near the luxurious chandelier because that's what I need.",living_room,indirect
7494,"Look, I'll be waiting in the most spacious area of the house immediately.",living_room,ambiguous
7495,"First of all, Can you take me to the cozy living room? without waiting.",living_room,direct
7496,"Hey, We need to move the smart TV as soon as possible.",living_room,indirect
7497,Maybe I am heading towards the spacious living room area.,living_room,direct
7498,"First of all, Let's move to the central living room.",living_room,direct
7499,"Right now, Take me to the room with the best view of the outside without waiting.",living_room,ambiguous
7500,"For some reason, Let's move to the cozy living room for a change.",living_room,direct
7501,"If possible, Let's gather in the family living room for a change.",living_room,direct
7502,I want to spend my afternoon in the central lounge area to feel better.,living_room,ambiguous
7503,"Since I'm tired, Can you take me to our main living room?",living_room,direct
7504,"Since I'm tired, Let's find a spot in where we usually watch shows together for real.",living_room,ambiguous
7505,Maybe Take me to the place where the large sofa is as soon as possible.,living_room,ambiguous
7506,I guess I'm just staring at the large rug on the floor since I have nothing else to do.,living_room,indirect
7507,Maybe Can you adjust the coffee table? because I feel like it.,living_room,indirect
7508,"This weekend, I am sitting right next to the surround speakers before going out.",living_room,indirect
7509,"Tonight, Can you adjust the soft carpet? immediately.",living_room,indirect
7510,"Right now, I want to sit on the warm fireplace to spend some time.",living_room,indirect
7511,"As planned, I think I will stay in the family living room if you can.",living_room,direct
7512,"Surprisingly, Can you direct me to the place where the family gathers? without waiting.",living_room,ambiguous
7513,"First of all, Can you turn on the photo frames? because I feel like it.",living_room,indirect
7514,"Look, I need to clear my mind in the main room with the big windows if you can.",living_room,ambiguous
7515,"By the way, Can you adjust the luxurious chandelier? before it gets too late.",living_room,indirect
7516,"This weekend, I'll be waiting in the most spacious area of the house for a change.",living_room,ambiguous
7517,"Lately, Can you adjust the luxurious chandelier? before it gets too late.",living_room,indirect
7518,"If possible, Let's check out the side table because that's what I need.",living_room,indirect
7519,"By the way, I am sitting right next to the warm fireplace.",living_room,indirect
7520,"Right now, Can you take me to the cozy living room? before going out.",living_room,direct
7521,"Lately, Is it okay to go to the living room zone? before it gets too late.",living_room,direct
7522,"Since I'm tired, Can you direct me to the main room with the big windows? immediately.",living_room,ambiguous
7523,"Look, I'll be waiting in the place where the family gathers.",living_room,ambiguous
7524,Let's take a rest in the room with the best view of the outside for a moment.,living_room,ambiguous
7525,"Since I'm bored, I am heading towards the cozy living room since I have nothing else to do.",living_room,direct
7526,"First of all, I want to sit on the coffee table because I feel like it.",living_room,indirect
7527,"Since I'm tired, Let's gather in the family living room.",living_room,direct
7528,"Honestly, Let's find a spot in the main room with the big windows for a moment.",living_room,ambiguous
7529,"Honestly, Can you take me to our main living room? before going out.",living_room,direct
7530,I guess I'm going to lie down by the sofa cushion.,living_room,indirect
7531,"First of all, I'm just staring at the armchair without waiting.",living_room,indirect
7532,I think I need to step into the cozy living room to clear my head.,living_room,direct
7533,"By the way, Let's find a spot in the main room with the big windows immediately.",living_room,ambiguous
7534,I think I need to clear my mind in where we usually watch shows together as soon as possible.,living_room,ambiguous
7535,"By the way, Can you direct me to the room with the best view of the outside? like, right now.",living_room,ambiguous
7536,"By the way, I'm just staring at the photo frames as soon as possible.",living_room,indirect
7537,"First of all, I need to step into the living room zone if you can.",living_room,direct
7538,"Suddenly, Is it okay to go to the cozy living room? since I have nothing else to do.",living_room,direct
7539,"Since I'm tired, I love the look of the sofa cushion as soon as possible.",living_room,indirect
7540,"Suddenly, I want to spend my afternoon in the main room with the big windows.",living_room,ambiguous
7541,"Lately, Take me to the room with the best view of the outside since I have nothing else to do.",living_room,ambiguous
7542,"Look, Take me to the main room with the big windows before it gets too late.",living_room,ambiguous
7543,"Look, Can you adjust the side table? to clear my head.",living_room,indirect
7544,"Surprisingly, Show me the way to the central living room immediately.",living_room,direct
7545,"Right now, Let's move to the central living room before going out.",living_room,direct
7546,I guess Can you direct me to the central lounge area? without waiting.,living_room,ambiguous
7547,"Suddenly, I'm just staring at the armchair immediately.",living_room,indirect
7548,Let's find a spot in where we usually watch shows together to spend some time.,living_room,ambiguous
7549,"Right now, I'll be relaxing near the paintings hanging on the wall if you can.",living_room,indirect
